,temperature,p,alpha_plus,alpha_minus,seed,total_reward
9879,0.1,0.30000000000000004,0.01,0.005,30,4074
9880,0.1,0.30000000000000004,0.01,0.005,31,4094
9881,0.1,0.30000000000000004,0.01,0.005,32,3870
9882,0.1,0.30000000000000004,0.01,0.005,33,3862
9883,0.1,0.30000000000000004,0.01,0.005,34,3992
9884,0.1,0.30000000000000004,0.01,0.005,35,3972
9885,0.1,0.30000000000000004,0.01,0.005,36,3858
9886,0.1,0.30000000000000004,0.01,0.005,37,3954
9887,0.1,0.30000000000000004,0.01,0.005,38,3912
9888,0.1,0.30000000000000004,0.01,0.005,39,3984
9889,0.1,0.30000000000000004,0.01,0.005,40,4146
9890,0.1,0.30000000000000004,0.01,0.005,41,3870
9891,0.1,0.30000000000000004,0.01,0.005,42,3962
9892,0.1,0.30000000000000004,0.01,0.005,43,3922
9893,0.1,0.30000000000000004,0.01,0.005,44,3680
9894,0.1,0.30000000000000004,0.01,0.005,45,3956
9895,0.1,0.30000000000000004,0.01,0.005,46,3960
9896,0.1,0.30000000000000004,0.01,0.005,47,3914
9897,0.1,0.30000000000000004,0.01,0.005,48,3874
9898,0.1,0.30000000000000004,0.01,0.005,49,4008
9899,0.1,0.30000000000000004,0.01,0.005,50,3992
9900,0.1,0.30000000000000004,0.01,0.0075,1,3858
9901,0.1,0.30000000000000004,0.01,0.0075,2,3876
9902,0.1,0.30000000000000004,0.01,0.0075,3,4048
9903,0.1,0.30000000000000004,0.01,0.0075,4,3988
9904,0.1,0.30000000000000004,0.01,0.0075,5,4030
9905,0.1,0.30000000000000004,0.01,0.0075,6,3888
9906,0.1,0.30000000000000004,0.01,0.0075,7,3978
9907,0.1,0.30000000000000004,0.01,0.0075,8,3952
9908,0.1,0.30000000000000004,0.01,0.0075,9,3924
9909,0.1,0.30000000000000004,0.01,0.0075,10,3748
9910,0.1,0.30000000000000004,0.01,0.0075,11,3922
9911,0.1,0.30000000000000004,0.01,0.0075,12,3856
9912,0.1,0.30000000000000004,0.01,0.0075,13,3930
9913,0.1,0.30000000000000004,0.01,0.0075,14,3680
9914,0.1,0.30000000000000004,0.01,0.0075,15,3950
9915,0.1,0.30000000000000004,0.01,0.0075,16,3866
9916,0.1,0.30000000000000004,0.01,0.0075,17,3990
9917,0.1,0.30000000000000004,0.01,0.0075,18,3896
9918,0.1,0.30000000000000004,0.01,0.0075,19,3860
9919,0.1,0.30000000000000004,0.01,0.0075,20,3796
9920,0.1,0.30000000000000004,0.01,0.0075,21,3780
9921,0.1,0.30000000000000004,0.01,0.0075,22,3928
9922,0.1,0.30000000000000004,0.01,0.0075,23,4094
9923,0.1,0.30000000000000004,0.01,0.0075,24,3938
9924,0.1,0.30000000000000004,0.01,0.0075,25,3826
9925,0.1,0.30000000000000004,0.01,0.0075,26,3810
9926,0.1,0.30000000000000004,0.01,0.0075,27,4082
9927,0.1,0.30000000000000004,0.01,0.0075,28,4012
9928,0.1,0.30000000000000004,0.01,0.0075,29,4048
9929,0.1,0.30000000000000004,0.01,0.0075,30,4070
9930,0.1,0.30000000000000004,0.01,0.0075,31,4082
9931,0.1,0.30000000000000004,0.01,0.0075,32,3850
9932,0.1,0.30000000000000004,0.01,0.0075,33,3858
9933,0.1,0.30000000000000004,0.01,0.0075,34,3968
9934,0.1,0.30000000000000004,0.01,0.0075,35,3948
9935,0.1,0.30000000000000004,0.01,0.0075,36,3850
9936,0.1,0.30000000000000004,0.01,0.0075,37,3934
9937,0.1,0.30000000000000004,0.01,0.0075,38,3896
9938,0.1,0.30000000000000004,0.01,0.0075,39,3956
9939,0.1,0.30000000000000004,0.01,0.0075,40,4134
9940,0.1,0.30000000000000004,0.01,0.0075,41,3854
9941,0.1,0.30000000000000004,0.01,0.0075,42,3962
9942,0.1,0.30000000000000004,0.01,0.0075,43,3914
9943,0.1,0.30000000000000004,0.01,0.0075,44,3664
9944,0.1,0.30000000000000004,0.01,0.0075,45,3940
9945,0.1,0.30000000000000004,0.01,0.0075,46,3952
9946,0.1,0.30000000000000004,0.01,0.0075,47,3894
9947,0.1,0.30000000000000004,0.01,0.0075,48,3858
9948,0.1,0.30000000000000004,0.01,0.0075,49,4004
9949,0.1,0.30000000000000004,0.01,0.0075,50,3980
9950,0.1,0.30000000000000004,0.01,0.01,1,3838
9951,0.1,0.30000000000000004,0.01,0.01,2,3868
9952,0.1,0.30000000000000004,0.01,0.01,3,4016
9953,0.1,0.30000000000000004,0.01,0.01,4,3980
9954,0.1,0.30000000000000004,0.01,0.01,5,4006
9955,0.1,0.30000000000000004,0.01,0.01,6,3868
9956,0.1,0.30000000000000004,0.01,0.01,7,3970
9957,0.1,0.30000000000000004,0.01,0.01,8,3932
9958,0.1,0.30000000000000004,0.01,0.01,9,3884
9959,0.1,0.30000000000000004,0.01,0.01,10,3744
9960,0.1,0.30000000000000004,0.01,0.01,11,3886
9961,0.1,0.30000000000000004,0.01,0.01,12,3832
9962,0.1,0.30000000000000004,0.01,0.01,13,3898
9963,0.1,0.30000000000000004,0.01,0.01,14,3652
9964,0.1,0.30000000000000004,0.01,0.01,15,3926
9965,0.1,0.30000000000000004,0.01,0.01,16,3850
9966,0.1,0.30000000000000004,0.01,0.01,17,3966
9967,0.1,0.30000000000000004,0.01,0.01,18,3868
9968,0.1,0.30000000000000004,0.01,0.01,19,3844
9969,0.1,0.30000000000000004,0.01,0.01,20,3788
9970,0.1,0.30000000000000004,0.01,0.01,21,3776
9971,0.1,0.30000000000000004,0.01,0.01,22,3864
9972,0.1,0.30000000000000004,0.01,0.01,23,4070
9973,0.1,0.30000000000000004,0.01,0.01,24,3906
9974,0.1,0.30000000000000004,0.01,0.01,25,3810
9975,0.1,0.30000000000000004,0.01,0.01,26,3790
9976,0.1,0.30000000000000004,0.01,0.01,27,4054
9977,0.1,0.30000000000000004,0.01,0.01,28,4000
9978,0.1,0.30000000000000004,0.01,0.01,29,4024
9979,0.1,0.30000000000000004,0.01,0.01,30,4038
9980,0.1,0.30000000000000004,0.01,0.01,31,4054
9981,0.1,0.30000000000000004,0.01,0.01,32,3830
9982,0.1,0.30000000000000004,0.01,0.01,33,3830
9983,0.1,0.30000000000000004,0.01,0.01,34,3956
9984,0.1,0.30000000000000004,0.01,0.01,35,3924
9985,0.1,0.30000000000000004,0.01,0.01,36,3834
9986,0.1,0.30000000000000004,0.01,0.01,37,3926
9987,0.1,0.30000000000000004,0.01,0.01,38,3888
9988,0.1,0.30000000000000004,0.01,0.01,39,3944
9989,0.1,0.30000000000000004,0.01,0.01,40,4118
9990,0.1,0.30000000000000004,0.01,0.01,41,3822
9991,0.1,0.30000000000000004,0.01,0.01,42,3958
9992,0.1,0.30000000000000004,0.01,0.01,43,3906
9993,0.1,0.30000000000000004,0.01,0.01,44,3660
9994,0.1,0.30000000000000004,0.01,0.01,45,3920
9995,0.1,0.30000000000000004,0.01,0.01,46,3940
9996,0.1,0.30000000000000004,0.01,0.01,47,3874
9997,0.1,0.30000000000000004,0.01,0.01,48,3846
9998,0.1,0.30000000000000004,0.01,0.01,49,4000
9999,0.1,0.30000000000000004,0.01,0.01,50,3960
10000,0.1,0.4,0.001,0.001,1,1478
10001,0.1,0.4,0.001,0.001,2,1516
10002,0.1,0.4,0.001,0.001,3,1490
10003,0.1,0.4,0.001,0.001,4,1524
10004,0.1,0.4,0.001,0.001,5,1558
10005,0.1,0.4,0.001,0.001,6,1616
10006,0.1,0.4,0.001,0.001,7,1482
10007,0.1,0.4,0.001,0.001,8,1372
10008,0.1,0.4,0.001,0.001,9,1724
10009,0.1,0.4,0.001,0.001,10,1444
10010,0.1,0.4,0.001,0.001,11,1506
10011,0.1,0.4,0.001,0.001,12,1292
10012,0.1,0.4,0.001,0.001,13,1500
10013,0.1,0.4,0.001,0.001,14,1248
10014,0.1,0.4,0.001,0.001,15,1322
10015,0.1,0.4,0.001,0.001,16,1314
10016,0.1,0.4,0.001,0.001,17,1474
10017,0.1,0.4,0.001,0.001,18,1524
10018,0.1,0.4,0.001,0.001,19,1408
10019,0.1,0.4,0.001,0.001,20,1388
10020,0.1,0.4,0.001,0.001,21,1358
10021,0.1,0.4,0.001,0.001,22,1616
10022,0.1,0.4,0.001,0.001,23,1654
10023,0.1,0.4,0.001,0.001,24,1342
10024,0.1,0.4,0.001,0.001,25,1410
10025,0.1,0.4,0.001,0.001,26,1406
10026,0.1,0.4,0.001,0.001,27,1558
10027,0.1,0.4,0.001,0.001,28,1464
10028,0.1,0.4,0.001,0.001,29,1452
10029,0.1,0.4,0.001,0.001,30,1534
10030,0.1,0.4,0.001,0.001,31,1658
10031,0.1,0.4,0.001,0.001,32,1446
10032,0.1,0.4,0.001,0.001,33,1418
10033,0.1,0.4,0.001,0.001,34,1404
10034,0.1,0.4,0.001,0.001,35,1626
10035,0.1,0.4,0.001,0.001,36,1400
10036,0.1,0.4,0.001,0.001,37,1594
10037,0.1,0.4,0.001,0.001,38,1360
10038,0.1,0.4,0.001,0.001,39,1352
10039,0.1,0.4,0.001,0.001,40,1726
10040,0.1,0.4,0.001,0.001,41,1374
10041,0.1,0.4,0.001,0.001,42,1550
10042,0.1,0.4,0.001,0.001,43,1426
10043,0.1,0.4,0.001,0.001,44,1220
10044,0.1,0.4,0.001,0.001,45,1568
10045,0.1,0.4,0.001,0.001,46,1468
10046,0.1,0.4,0.001,0.001,47,1398
10047,0.1,0.4,0.001,0.001,48,1426
10048,0.1,0.4,0.001,0.001,49,1552
10049,0.1,0.4,0.001,0.001,50,1516
10050,0.1,0.4,0.001,0.0025,1,1238
10051,0.1,0.4,0.001,0.0025,2,1276
10052,0.1,0.4,0.001,0.0025,3,1242
10053,0.1,0.4,0.001,0.0025,4,1312
10054,0.1,0.4,0.001,0.0025,5,1334
10055,0.1,0.4,0.001,0.0025,6,1328
10056,0.1,0.4,0.001,0.0025,7,1198
10057,0.1,0.4,0.001,0.0025,8,1224
10058,0.1,0.4,0.001,0.0025,9,1472
10059,0.1,0.4,0.001,0.0025,10,1184
10060,0.1,0.4,0.001,0.0025,11,1206
10061,0.1,0.4,0.001,0.0025,12,992
10062,0.1,0.4,0.001,0.0025,13,1304
10063,0.1,0.4,0.001,0.0025,14,1056
10064,0.1,0.4,0.001,0.0025,15,1046
10065,0.1,0.4,0.001,0.0025,16,986
10066,0.1,0.4,0.001,0.0025,17,1246
10067,0.1,0.4,0.001,0.0025,18,1368
10068,0.1,0.4,0.001,0.0025,19,1200
10069,0.1,0.4,0.001,0.0025,20,1224
10070,0.1,0.4,0.001,0.0025,21,1094
10071,0.1,0.4,0.001,0.0025,22,1364
10072,0.1,0.4,0.001,0.0025,23,1382
10073,0.1,0.4,0.001,0.0025,24,1162
10074,0.1,0.4,0.001,0.0025,25,1190
10075,0.1,0.4,0.001,0.0025,26,1118
10076,0.1,0.4,0.001,0.0025,27,1382
10077,0.1,0.4,0.001,0.0025,28,1284
10078,0.1,0.4,0.001,0.0025,29,1212
10079,0.1,0.4,0.001,0.0025,30,1290
10080,0.1,0.4,0.001,0.0025,31,1414
10081,0.1,0.4,0.001,0.0025,32,1090
10082,0.1,0.4,0.001,0.0025,33,1190
10083,0.1,0.4,0.001,0.0025,34,1096
10084,0.1,0.4,0.001,0.0025,35,1406
10085,0.1,0.4,0.001,0.0025,36,1148
10086,0.1,0.4,0.001,0.0025,37,1374
10087,0.1,0.4,0.001,0.0025,38,1120
10088,0.1,0.4,0.001,0.0025,39,1132
10089,0.1,0.4,0.001,0.0025,40,1414
10090,0.1,0.4,0.001,0.0025,41,1114
10091,0.1,0.4,0.001,0.0025,42,1374
10092,0.1,0.4,0.001,0.0025,43,1250
10093,0.1,0.4,0.001,0.0025,44,1036
10094,0.1,0.4,0.001,0.0025,45,1380
10095,0.1,0.4,0.001,0.0025,46,1224
10096,0.1,0.4,0.001,0.0025,47,1130
10097,0.1,0.4,0.001,0.0025,48,1214
10098,0.1,0.4,0.001,0.0025,49,1336
10099,0.1,0.4,0.001,0.0025,50,1328
10100,0.1,0.4,0.001,0.005,1,1166
10101,0.1,0.4,0.001,0.005,2,1192
10102,0.1,0.4,0.001,0.005,3,1146
10103,0.1,0.4,0.001,0.005,4,1260
10104,0.1,0.4,0.001,0.005,5,1218
10105,0.1,0.4,0.001,0.005,6,1220
10106,0.1,0.4,0.001,0.005,7,1118
10107,0.1,0.4,0.001,0.005,8,1124
10108,0.1,0.4,0.001,0.005,9,1380
10109,0.1,0.4,0.001,0.005,10,1100
10110,0.1,0.4,0.001,0.005,11,1110
10111,0.1,0.4,0.001,0.005,12,896
10112,0.1,0.4,0.001,0.005,13,1216
10113,0.1,0.4,0.001,0.005,14,956
10114,0.1,0.4,0.001,0.005,15,982
10115,0.1,0.4,0.001,0.005,16,910
10116,0.1,0.4,0.001,0.005,17,1174
10117,0.1,0.4,0.001,0.005,18,1320
10118,0.1,0.4,0.001,0.005,19,1112
10119,0.1,0.4,0.001,0.005,20,1168
10120,0.1,0.4,0.001,0.005,21,942
10121,0.1,0.4,0.001,0.005,22,1260
10122,0.1,0.4,0.001,0.005,23,1272
10123,0.1,0.4,0.001,0.005,24,1094
10124,0.1,0.4,0.001,0.005,25,1138
10125,0.1,0.4,0.001,0.005,26,1038
10126,0.1,0.4,0.001,0.005,27,1330
10127,0.1,0.4,0.001,0.005,28,1216
10128,0.1,0.4,0.001,0.005,29,1120
10129,0.1,0.4,0.001,0.005,30,1242
10130,0.1,0.4,0.001,0.005,31,1350
10131,0.1,0.4,0.001,0.005,32,992
10132,0.1,0.4,0.001,0.005,33,1118
10133,0.1,0.4,0.001,0.005,34,1020
10134,0.1,0.4,0.001,0.005,35,1318
10135,0.1,0.4,0.001,0.005,36,1088
10136,0.1,0.4,0.001,0.005,37,1286
10137,0.1,0.4,0.001,0.005,38,1008
10138,0.1,0.4,0.001,0.005,39,1056
10139,0.1,0.4,0.001,0.005,40,1290
10140,0.1,0.4,0.001,0.005,41,1014
10141,0.1,0.4,0.001,0.005,42,1278
10142,0.1,0.4,0.001,0.005,43,1194
10143,0.1,0.4,0.001,0.005,44,1000
10144,0.1,0.4,0.001,0.005,45,1312
10145,0.1,0.4,0.001,0.005,46,1124
10146,0.1,0.4,0.001,0.005,47,1058
10147,0.1,0.4,0.001,0.005,48,1154
10148,0.1,0.4,0.001,0.005,49,1236
10149,0.1,0.4,0.001,0.005,50,1252
10150,0.1,0.4,0.001,0.0075,1,1094
10151,0.1,0.4,0.001,0.0075,2,1124
10152,0.1,0.4,0.001,0.0075,3,1022
10153,0.1,0.4,0.001,0.0075,4,1172
10154,0.1,0.4,0.001,0.0075,5,1142
10155,0.1,0.4,0.001,0.0075,6,1136
10156,0.1,0.4,0.001,0.0075,7,1034
10157,0.1,0.4,0.001,0.0075,8,1016
10158,0.1,0.4,0.001,0.0075,9,1304
10159,0.1,0.4,0.001,0.0075,10,1020
10160,0.1,0.4,0.001,0.0075,11,1022
10161,0.1,0.4,0.001,0.0075,12,808
10162,0.1,0.4,0.001,0.0075,13,1144
10163,0.1,0.4,0.001,0.0075,14,920
10164,0.1,0.4,0.001,0.0075,15,898
10165,0.1,0.4,0.001,0.0075,16,826
10166,0.1,0.4,0.001,0.0075,17,1110
10167,0.1,0.4,0.001,0.0075,18,1188
10168,0.1,0.4,0.001,0.0075,19,1070
10169,0.1,0.4,0.001,0.0075,20,1116
10170,0.1,0.4,0.001,0.0075,21,870
10171,0.1,0.4,0.001,0.0075,22,1176
10172,0.1,0.4,0.001,0.0075,23,1204
10173,0.1,0.4,0.001,0.0075,24,990
10174,0.1,0.4,0.001,0.0075,25,1042
10175,0.1,0.4,0.001,0.0075,26,966
10176,0.1,0.4,0.001,0.0075,27,1218
10177,0.1,0.4,0.001,0.0075,28,1152
10178,0.1,0.4,0.001,0.0075,29,1044
10179,0.1,0.4,0.001,0.0075,30,1098
10180,0.1,0.4,0.001,0.0075,31,1266
10181,0.1,0.4,0.001,0.0075,32,920
10182,0.1,0.4,0.001,0.0075,33,1026
10183,0.1,0.4,0.001,0.0075,34,932
10184,0.1,0.4,0.001,0.0075,35,1266
10185,0.1,0.4,0.001,0.0075,36,1044
10186,0.1,0.4,0.001,0.0075,37,1210
10187,0.1,0.4,0.001,0.0075,38,920
10188,0.1,0.4,0.001,0.0075,39,976
10189,0.1,0.4,0.001,0.0075,40,1238
10190,0.1,0.4,0.001,0.0075,41,918
10191,0.1,0.4,0.001,0.0075,42,1214
10192,0.1,0.4,0.001,0.0075,43,1142
10193,0.1,0.4,0.001,0.0075,44,944
10194,0.1,0.4,0.001,0.0075,45,1256
10195,0.1,0.4,0.001,0.0075,46,1072
10196,0.1,0.4,0.001,0.0075,47,998
10197,0.1,0.4,0.001,0.0075,48,1046
10198,0.1,0.4,0.001,0.0075,49,1144
10199,0.1,0.4,0.001,0.0075,50,1184
10200,0.1,0.4,0.001,0.01,1,1002
10201,0.1,0.4,0.001,0.01,2,1000
10202,0.1,0.4,0.001,0.01,3,950
10203,0.1,0.4,0.001,0.01,4,1048
10204,0.1,0.4,0.001,0.01,5,1030
10205,0.1,0.4,0.001,0.01,6,1016
10206,0.1,0.4,0.001,0.01,7,930
10207,0.1,0.4,0.001,0.01,8,912
10208,0.1,0.4,0.001,0.01,9,1200
10209,0.1,0.4,0.001,0.01,10,936
10210,0.1,0.4,0.001,0.01,11,926
10211,0.1,0.4,0.001,0.01,12,736
10212,0.1,0.4,0.001,0.01,13,1064
10213,0.1,0.4,0.001,0.01,14,776
10214,0.1,0.4,0.001,0.01,15,786
10215,0.1,0.4,0.001,0.01,16,730
10216,0.1,0.4,0.001,0.01,17,998
10217,0.1,0.4,0.001,0.01,18,1120
10218,0.1,0.4,0.001,0.01,19,966
10219,0.1,0.4,0.001,0.01,20,976
10220,0.1,0.4,0.001,0.01,21,722
10221,0.1,0.4,0.001,0.01,22,1020
10222,0.1,0.4,0.001,0.01,23,1048
10223,0.1,0.4,0.001,0.01,24,886
10224,0.1,0.4,0.001,0.01,25,946
10225,0.1,0.4,0.001,0.01,26,914
10226,0.1,0.4,0.001,0.01,27,1086
10227,0.1,0.4,0.001,0.01,28,1076
10228,0.1,0.4,0.001,0.01,29,952
10229,0.1,0.4,0.001,0.01,30,1030
10230,0.1,0.4,0.001,0.01,31,1178
10231,0.1,0.4,0.001,0.01,32,784
10232,0.1,0.4,0.001,0.01,33,978
10233,0.1,0.4,0.001,0.01,34,832
10234,0.1,0.4,0.001,0.01,35,1122
10235,0.1,0.4,0.001,0.01,36,972
10236,0.1,0.4,0.001,0.01,37,1126
10237,0.1,0.4,0.001,0.01,38,840
10238,0.1,0.4,0.001,0.01,39,896
10239,0.1,0.4,0.001,0.01,40,1194
10240,0.1,0.4,0.001,0.01,41,842
10241,0.1,0.4,0.001,0.01,42,1114
10242,0.1,0.4,0.001,0.01,43,1042
10243,0.1,0.4,0.001,0.01,44,844
10244,0.1,0.4,0.001,0.01,45,1192
10245,0.1,0.4,0.001,0.01,46,956
10246,0.1,0.4,0.001,0.01,47,894
10247,0.1,0.4,0.001,0.01,48,930
10248,0.1,0.4,0.001,0.01,49,1052
10249,0.1,0.4,0.001,0.01,50,1096
10250,0.1,0.4,0.0025,0.001,1,1810
10251,0.1,0.4,0.0025,0.001,2,1864
10252,0.1,0.4,0.0025,0.001,3,1874
10253,0.1,0.4,0.0025,0.001,4,1896
10254,0.1,0.4,0.0025,0.001,5,1894
10255,0.1,0.4,0.0025,0.001,6,1880
10256,0.1,0.4,0.0025,0.001,7,1866
10257,0.1,0.4,0.0025,0.001,8,1732
10258,0.1,0.4,0.0025,0.001,9,2056
10259,0.1,0.4,0.0025,0.001,10,1776
10260,0.1,0.4,0.0025,0.001,11,1850
10261,0.1,0.4,0.0025,0.001,12,1692
10262,0.1,0.4,0.0025,0.001,13,1848
10263,0.1,0.4,0.0025,0.001,14,1620
10264,0.1,0.4,0.0025,0.001,15,1718
10265,0.1,0.4,0.0025,0.001,16,1658
10266,0.1,0.4,0.0025,0.001,17,1838
10267,0.1,0.4,0.0025,0.001,18,1904
10268,0.1,0.4,0.0025,0.001,19,1740
10269,0.1,0.4,0.0025,0.001,20,1784
10270,0.1,0.4,0.0025,0.001,21,1694
10271,0.1,0.4,0.0025,0.001,22,1928
10272,0.1,0.4,0.0025,0.001,23,2030
10273,0.1,0.4,0.0025,0.001,24,1742
10274,0.1,0.4,0.0025,0.001,25,1814
10275,0.1,0.4,0.0025,0.001,26,1754
10276,0.1,0.4,0.0025,0.001,27,1938
10277,0.1,0.4,0.0025,0.001,28,1880
10278,0.1,0.4,0.0025,0.001,29,1792
10279,0.1,0.4,0.0025,0.001,30,1974
10280,0.1,0.4,0.0025,0.001,31,1994
10281,0.1,0.4,0.0025,0.001,32,1830
10282,0.1,0.4,0.0025,0.001,33,1762
10283,0.1,0.4,0.0025,0.001,34,1772
10284,0.1,0.4,0.0025,0.001,35,1970
10285,0.1,0.4,0.0025,0.001,36,1724
10286,0.1,0.4,0.0025,0.001,37,1926
10287,0.1,0.4,0.0025,0.001,38,1736
10288,0.1,0.4,0.0025,0.001,39,1692
10289,0.1,0.4,0.0025,0.001,40,2078
10290,0.1,0.4,0.0025,0.001,41,1710
10291,0.1,0.4,0.0025,0.001,42,1942
10292,0.1,0.4,0.0025,0.001,43,1762
10293,0.1,0.4,0.0025,0.001,44,1704
10294,0.1,0.4,0.0025,0.001,45,1972
10295,0.1,0.4,0.0025,0.001,46,1844
10296,0.1,0.4,0.0025,0.001,47,1746
10297,0.1,0.4,0.0025,0.001,48,1778
10298,0.1,0.4,0.0025,0.001,49,1928
10299,0.1,0.4,0.0025,0.001,50,1856
10300,0.1,0.4,0.0025,0.0025,1,1642
10301,0.1,0.4,0.0025,0.0025,2,1728
10302,0.1,0.4,0.0025,0.0025,3,1682
10303,0.1,0.4,0.0025,0.0025,4,1684
10304,0.1,0.4,0.0025,0.0025,5,1754
10305,0.1,0.4,0.0025,0.0025,6,1732
10306,0.1,0.4,0.0025,0.0025,7,1674
10307,0.1,0.4,0.0025,0.0025,8,1596
10308,0.1,0.4,0.0025,0.0025,9,1872
10309,0.1,0.4,0.0025,0.0025,10,1604
10310,0.1,0.4,0.0025,0.0025,11,1722
10311,0.1,0.4,0.0025,0.0025,12,1524
10312,0.1,0.4,0.0025,0.0025,13,1640
10313,0.1,0.4,0.0025,0.0025,14,1440
10314,0.1,0.4,0.0025,0.0025,15,1530
10315,0.1,0.4,0.0025,0.0025,16,1474
10316,0.1,0.4,0.0025,0.0025,17,1690
10317,0.1,0.4,0.0025,0.0025,18,1692
10318,0.1,0.4,0.0025,0.0025,19,1632
10319,0.1,0.4,0.0025,0.0025,20,1592
10320,0.1,0.4,0.0025,0.0025,21,1514
10321,0.1,0.4,0.0025,0.0025,22,1764
10322,0.1,0.4,0.0025,0.0025,23,1858
10323,0.1,0.4,0.0025,0.0025,24,1510
10324,0.1,0.4,0.0025,0.0025,25,1618
10325,0.1,0.4,0.0025,0.0025,26,1590
10326,0.1,0.4,0.0025,0.0025,27,1734
10327,0.1,0.4,0.0025,0.0025,28,1716
10328,0.1,0.4,0.0025,0.0025,29,1612
10329,0.1,0.4,0.0025,0.0025,30,1750
10330,0.1,0.4,0.0025,0.0025,31,1842
10331,0.1,0.4,0.0025,0.0025,32,1582
10332,0.1,0.4,0.0025,0.0025,33,1594
10333,0.1,0.4,0.0025,0.0025,34,1616
10334,0.1,0.4,0.0025,0.0025,35,1782
10335,0.1,0.4,0.0025,0.0025,36,1588
10336,0.1,0.4,0.0025,0.0025,37,1734
10337,0.1,0.4,0.0025,0.0025,38,1552
10338,0.1,0.4,0.0025,0.0025,39,1580
10339,0.1,0.4,0.0025,0.0025,40,1902
10340,0.1,0.4,0.0025,0.0025,41,1542
10341,0.1,0.4,0.0025,0.0025,42,1794
10342,0.1,0.4,0.0025,0.0025,43,1622
10343,0.1,0.4,0.0025,0.0025,44,1476
10344,0.1,0.4,0.0025,0.0025,45,1816
10345,0.1,0.4,0.0025,0.0025,46,1676
10346,0.1,0.4,0.0025,0.0025,47,1590
10347,0.1,0.4,0.0025,0.0025,48,1610
10348,0.1,0.4,0.0025,0.0025,49,1756
10349,0.1,0.4,0.0025,0.0025,50,1688
10350,0.1,0.4,0.0025,0.005,1,1570
10351,0.1,0.4,0.0025,0.005,2,1600
10352,0.1,0.4,0.0025,0.005,3,1554
10353,0.1,0.4,0.0025,0.005,4,1608
10354,0.1,0.4,0.0025,0.005,5,1662
10355,0.1,0.4,0.0025,0.005,6,1632
10356,0.1,0.4,0.0025,0.005,7,1534
10357,0.1,0.4,0.0025,0.005,8,1428
10358,0.1,0.4,0.0025,0.005,9,1804
10359,0.1,0.4,0.0025,0.005,10,1436
10360,0.1,0.4,0.0025,0.005,11,1646
10361,0.1,0.4,0.0025,0.005,12,1372
10362,0.1,0.4,0.0025,0.005,13,1540
10363,0.1,0.4,0.0025,0.005,14,1336
10364,0.1,0.4,0.0025,0.005,15,1394
10365,0.1,0.4,0.0025,0.005,16,1362
10366,0.1,0.4,0.0025,0.005,17,1518
10367,0.1,0.4,0.0025,0.005,18,1588
10368,0.1,0.4,0.0025,0.005,19,1472
10369,0.1,0.4,0.0025,0.005,20,1496
10370,0.1,0.4,0.0025,0.005,21,1426
10371,0.1,0.4,0.0025,0.005,22,1648
10372,0.1,0.4,0.0025,0.005,23,1746
10373,0.1,0.4,0.0025,0.005,24,1402
10374,0.1,0.4,0.0025,0.005,25,1474
10375,0.1,0.4,0.0025,0.005,26,1442
10376,0.1,0.4,0.0025,0.005,27,1610
10377,0.1,0.4,0.0025,0.005,28,1544
10378,0.1,0.4,0.0025,0.005,29,1512
10379,0.1,0.4,0.0025,0.005,30,1610
10380,0.1,0.4,0.0025,0.005,31,1694
10381,0.1,0.4,0.0025,0.005,32,1454
10382,0.1,0.4,0.0025,0.005,33,1466
10383,0.1,0.4,0.0025,0.005,34,1504
10384,0.1,0.4,0.0025,0.005,35,1690
10385,0.1,0.4,0.0025,0.005,36,1456
10386,0.1,0.4,0.0025,0.005,37,1614
10387,0.1,0.4,0.0025,0.005,38,1432
10388,0.1,0.4,0.0025,0.005,39,1444
10389,0.1,0.4,0.0025,0.005,40,1702
10390,0.1,0.4,0.0025,0.005,41,1394
10391,0.1,0.4,0.0025,0.005,42,1670
10392,0.1,0.4,0.0025,0.005,43,1494
10393,0.1,0.4,0.0025,0.005,44,1296
10394,0.1,0.4,0.0025,0.005,45,1672
10395,0.1,0.4,0.0025,0.005,46,1556
10396,0.1,0.4,0.0025,0.005,47,1486
10397,0.1,0.4,0.0025,0.005,48,1510
10398,0.1,0.4,0.0025,0.005,49,1640
10399,0.1,0.4,0.0025,0.005,50,1620
10400,0.1,0.4,0.0025,0.0075,1,1538
10401,0.1,0.4,0.0025,0.0075,2,1572
10402,0.1,0.4,0.0025,0.0075,3,1534
10403,0.1,0.4,0.0025,0.0075,4,1572
10404,0.1,0.4,0.0025,0.0075,5,1614
10405,0.1,0.4,0.0025,0.0075,6,1568
10406,0.1,0.4,0.0025,0.0075,7,1518
10407,0.1,0.4,0.0025,0.0075,8,1404
10408,0.1,0.4,0.0025,0.0075,9,1740
10409,0.1,0.4,0.0025,0.0075,10,1396
10410,0.1,0.4,0.0025,0.0075,11,1570
10411,0.1,0.4,0.0025,0.0075,12,1292
10412,0.1,0.4,0.0025,0.0075,13,1500
10413,0.1,0.4,0.0025,0.0075,14,1272
10414,0.1,0.4,0.0025,0.0075,15,1334
10415,0.1,0.4,0.0025,0.0075,16,1298
10416,0.1,0.4,0.0025,0.0075,17,1490
10417,0.1,0.4,0.0025,0.0075,18,1552
10418,0.1,0.4,0.0025,0.0075,19,1416
10419,0.1,0.4,0.0025,0.0075,20,1452
10420,0.1,0.4,0.0025,0.0075,21,1362
